Date,Nodes,Channel,SNR,RSSI,Type,Hops,Data
"3/10, 12:27 AM","0xFC to !79cfdddc","","","","TRACEROUTE","",""
"3/10, 12:27 AM","Bee1","0","","","NODEINFO_APP","3 / 3","Bee1"
"3/10, 12:28 AM","22b8","0","MQTT","","POSITION_APP","3 / 7","(38.293, -120.275) 1435m asl"
"3/10, 12:28 AM","0xFC to 22b8","","","","TRACEROUTE","",""
"3/10, 12:28 AM","22b8","0","MQTT","","TELEMETRY_APP","3 / 7","4.2V 100%"
"3/10, 12:28 AM","!e618d2df","0","","","POSITION_APP","3 / 3","(37.722, -121.132) 0m asl"
"3/10, 12:28 AM","0xFC to !e618d2df","","","","TRACEROUTE","",""
"3/10, 12:28 AM","DBLF","0","MQTT","","NODEINFO_APP","3 / 3","Diablo W6CX LF"
"3/10, 12:30 AM","!d480a198","0","","","TELEMETRY_APP","7 / 7","4.2V 101%"
"3/10, 12:30 AM","WB6T","0","","","POSITION_APP","1 / 3","(38.137, -121.285) 15m asl"
"3/10, 12:30 AM","0xFC to WB6T","","","","TRACEROUTE","",""
"3/10, 12:30 AM","WB6T to 0xFC","0","","","TRACEROUTE_APP","2 / 3","0xFC -> MT -> enrr -> WB6T"
"3/10, 12:31 AM","!69842be0","0","","","POSITION_APP","5 / 7","(37.251, -119.826) 474m asl"
"3/10, 12:32 AM","!e618d2df","0","","","TELEMETRY_APP","3 / 3","4.1V 95%"
"3/10, 12:32 AM","DOME","0","MQTT","","POSITION_APP","3 / 7","(38.286, -120.285) 1453m asl"
"3/10, 12:35 AM","St35","0","","","POSITION_APP","5 / 7","(37.251, -121.818) 66m asl"
"3/10, 12:35 AM","0xFC to St35","","","","TRACEROUTE","",""
"3/10, 12:35 AM","37cf","0","-17.25","-128","TELEMETRY_APP","","4.1V 101%"
"3/10, 12:36 AM","elxx","0","","","POSITION_APP","3 / 7","(37.985, -120.298) 691m asl"
"3/10, 12:36 AM","!9cdcebd0","0","","","TELEMETRY_APP","3 / 7",""
"3/10, 12:36 AM","MT","0","6.5","-56","NODEINFO_APP","0 / 7","MeshTerminal (ke6uop)"
"3/10, 12:36 AM","0xFC","0","","","TELEMETRY_APP","",""
"3/10, 12:36 AM","b980 to !a20a189c","0","","","NODEINFO_APP","3 / 3","KM6PNB"
"3/10, 12:36 AM","RD1","0","","","TELEMETRY_APP","5 / 5","4.1V 94%"
"3/10, 12:37 AM","Bee1","0","","","NODEINFO_APP","3 / 3","Bee1"
"3/10, 12:37 AM","!66deddf9","126","","","encrypted","7 / 7",""
"3/10, 12:40 AM","!4ed1e10c","0","","","POSITION_APP","6 / 7","(36.884, -119.774) 105m asl"
"3/10, 12:40 AM","0xFC to !4ed1e10c","","","","TRACEROUTE","",""
"3/10, 12:40 AM","DVSC","0","","","POSITION_APP","6 / 7","(36.359, -119.669) 45m asl"
"3/10, 12:40 AM","RIPR","0","","","TELEMETRY_APP","2 / 3","4.2V 97%"
"3/10, 12:41 AM","!9e779118","0","","","POSITION_APP","4 / 4","(37.460, -122.133) 15m asl"
"3/10, 12:42 AM","AB01","0","","","NODEINFO_APP","6 / 7",""
"3/10, 12:43 AM","AB01","0","","","TELEMETRY_APP","6 / 7","4.3V 100%"
"3/10, 12:44 AM","RIPR","0","","","TELEMETRY_APP","2 / 3","4.2V 97%"
"3/10, 12:44 AM","!5aeeaad1","0","","","POSITION_APP","3 / 7","(37.932, -120.612) 294m asl"
"3/10, 12:44 AM","0xFC to !5aeeaad1","","","","TRACEROUTE","",""
"3/10, 12:44 AM","!79cfdddc","0","","","POSITION_APP","2 / 3",""
"3/10, 12:45 AM","0xFC to !79cfdddc","","","","TRACEROUTE","",""
"3/10, 12:45 AM","!fc5336de","0","","","POSITION_APP","6 / 7",""
"3/10, 12:45 AM","0xFC to !fc5336de","","","","TRACEROUTE","",""
"3/10, 12:46 AM","MT","0","6.25","-55","NODEINFO_APP","0 / 7","MeshTerminal (ke6uop)"
"3/10, 12:46 AM","!ccaa4c08","1","","","encrypted","3 / 4",""
"3/10, 12:46 AM","8998","0","","","POSITION_APP","7 / 7","(37.254, -121.888) 55m asl"
"3/10, 12:46 AM","0xFC to 8998","","","","TRACEROUTE","",""
"3/10, 12:48 AM","A23G","0","MQTT","","POSITION_APP","3 / 5","(37.754, -122.413) 30m asl"
"3/10, 12:48 AM","0xFC to A23G","","","","TRACEROUTE","",""
"3/10, 12:48 AM","🧺","0","MQTT","","NODEINFO_APP","3 / 3","The Fold - Roof"
"3/10, 12:48 AM","!336780b0","0","MQTT","","POSITION_APP","6 / 7","(37.703, -122.441) 123m asl"
"3/10, 12:48 AM","0xFC to !336780b0","","","","TRACEROUTE","",""
"3/10, 12:50 AM","!9cdcebd0","0","","","TELEMETRY_APP","2 / 7",""
"3/10, 12:51 AM","0xFC","0","","","TELEMETRY_APP","",""
"3/10, 12:52 AM","elxx","0","","","POSITION_APP","3 / 7","(37.985, -120.298) 691m asl"
"3/10, 12:52 AM","🍪","0","MQTT","","NODEINFO_APP","7 / 7","🍪👹 / Cookiebot LF (cm/? for menu)"
"3/10, 12:52 AM","!ac259c2d","0","MQTT","","TELEMETRY_APP","7 / 7","3.8V 53%"
"3/10, 12:54 AM","!e618d2df","0","","","POSITION_APP","3 / 3",""
"3/10, 12:54 AM","0xFC to !e618d2df","","","","TRACEROUTE","",""
"3/10, 12:55 AM","!e618d2df to 0xFC","0","","","TRACEROUTE_APP","3 / 5","0xFC -> MT -> enrr -> 🌋 -> !2f669ef4 -> RIPR -> !e618d2df"
"3/10, 12:55 AM","GG01","0","","","POSITION_APP","2 / 5","(37.985, -120.403) 629m asl"
"3/10, 12:56 AM","LBLB","0","","","TELEMETRY_APP","5 / 5","4.0V 101%"
"3/10, 12:56 AM","MT","0","6.5","-56","NODEINFO_APP","0 / 7","MeshTerminal (ke6uop)"
"3/10, 12:56 AM","A23G","0","MQTT","","TELEMETRY_APP","3 / 5","4.2V 98%"
"3/10, 12:56 AM","TWKE","0","","","TELEMETRY_APP","5 / 5",""
"3/10, 12:56 AM","!5aeeaad1","0","","","POSITION_APP","3 / 7","(37.932, -120.612) 296m asl"
"3/10, 12:56 AM","!e618d2df","0","","","TELEMETRY_APP","3 / 3",""
"3/10, 12:57 AM","!e33132c0","144","","","encrypted","1 / 4",""
"3/10, 12:57 AM","DOME","0","MQTT","","POSITION_APP","7 / 7",""
"3/10, 12:57 AM","0xFC to DOME","","","","TRACEROUTE","",""
"3/10, 12:57 AM","a8fc","0","","","NODEINFO_APP","5 / 7","Monarch2112"
"3/10, 12:58 AM","8998","0","","","POSITION_APP","5 / 7","(37.254, -121.888) 55m asl"
"3/10, 12:59 AM","2bef","0","MQTT","","NODEINFO_APP","3 / 3","Meshtastic 2bef"
"3/10, 1:00 AM","tblu","0","","","NODEINFO_APP","1 / 5","ERSN BLUE"
"3/10, 1:00 AM","!c7181daf","0","","","POSITION_APP","3 / 7","(37.942, -120.610) 189m asl"
"3/10, 1:00 AM","0xFC to !c7181daf","","","","TRACEROUTE","",""
"3/10, 1:01 AM","SLD1","0","","","TELEMETRY_APP","5 / 7","4.3V 101%"
"3/10, 1:02 AM","!34c438bd","143","","","encrypted","6 / 7",""
"3/10, 1:04 AM","22b8","0","MQTT","","POSITION_APP","3 / 7","(38.293, -120.275) 1435m asl"
"3/10, 1:04 AM","0xFC to 22b8","","","","TRACEROUTE","",""
"3/10, 1:04 AM","MT","0","6.5","-55","TELEMETRY_APP","0 / 7","4.2V 101%"
"3/10, 1:04 AM","MYR1 to !da545844","0","7.25","-54","NODEINFO_APP","","Enorym_346c"
"3/10, 1:04 AM","22b8","0","MQTT","","TELEMETRY_APP","3 / 7","4.2V 100%"
"3/10, 1:04 AM","A23G","0","MQTT","","POSITION_APP","3 / 5","(37.754, -122.413) 30m asl"
"3/10, 1:04 AM","P2NE","0","","","POSITION_APP","2 / 5","(38.235, -120.339) 1187m asl"
"3/10, 1:04 AM","0xFC to A23G","","","","TRACEROUTE","",""
"3/10, 1:04 AM","AB01","0","","","TELEMETRY_APP","6 / 7",""
"3/10, 1:04 AM","MFMP","0","MQTT","","POSITION_APP","3 / 5","(38.142, -120.403) 1029m asl"
"3/10, 1:05 AM","MFMS","0","MQTT","","TELEMETRY_APP","3 / 7","4.1V 101%"
"3/10, 1:05 AM","!9cdcebd0","0","","","TELEMETRY_APP","2 / 7",""
"3/10, 1:05 AM","0xFC to MFMP","","","","TRACEROUTE","",""
"3/10, 1:05 AM","8998","0","","","POSITION_APP","6 / 7","(37.254, -121.888) 55m asl"
"3/10, 1:05 AM","!5aeeaad1","0","MQTT","","POSITION_APP","6 / 7",""
"3/10, 1:05 AM","!9cdcebd0","0","","","TELEMETRY_APP","1 / 7","4.0V 85%"
"3/10, 1:05 AM","0xFC to 8998","","","","TRACEROUTE","",""
"3/10, 1:05 AM","MFMQ","0","MQTT","","POSITION_APP","3 / 4","(38.142, -120.403) 1038m asl"
"3/10, 1:06 AM","0xFC to !5aeeaad1","","","","TRACEROUTE","",""
"3/10, 1:06 AM","MT","0","6.25","-56","NODEINFO_APP","0 / 7","MeshTerminal (ke6uop)"
"3/10, 1:06 AM","0xFC","0","","","TELEMETRY_APP","",""
"3/10, 1:06 AM","0xFC to MFMQ","","","","TRACEROUTE","",""
"3/10, 1:06 AM","!fa6ba8dc","107","","","encrypted","6 / 7",""
"3/10, 1:07 AM","!a2eb8e58","0","","","TELEMETRY_APP","4 / 4","NaNV 101%"
"3/10, 1:08 AM","!6983f450","0","","","POSITION_APP","6 / 6","(38.647, -121.222) 82m asl"
"3/10, 1:08 AM","0xFC to !6983f450","","","","TRACEROUTE","",""
"3/10, 1:09 AM","BCN1","0","","","POSITION_APP","5 / 7","(37.408, -121.871) 40m asl"
"3/10, 1:09 AM","0xFC to BCN1","","","","TRACEROUTE","",""
"3/10, 1:10 AM","elxx","0","","","POSITION_APP","2 / 7","(37.985, -120.298) 691m asl"
"3/10, 1:10 AM","Beef","0","","","POSITION_APP","5 / 5","(37.723, -122.447) 386m asl"
"3/10, 1:12 AM","enrr","0","","","NODEINFO_APP","1 / 7","ERSN Rocky Ridge"
"3/10, 1:12 AM","ee2c","0","-17.25","-128","NODEINFO_APP","","Meshtastic ee2c"
"3/10, 1:13 AM","!e2e5ffc8","132","","","encrypted","7 / 7",""
"3/10, 1:14 AM","8998","0","","","POSITION_APP","7 / 7",""
"3/10, 1:15 AM","!79cfdddc","0","","","TELEMETRY_APP","2 / 3","0.0V 101%"
"3/10, 1:15 AM","0xFC to !79cfdddc","","","","TRACEROUTE","",""
"3/10, 1:15 AM","!79cfdddc to 0xFC","0","","","TRACEROUTE_APP","2 / 3","0xFC -> MT -> !a9e00e2f -> !e33132c0 -> !79cfdddc"
"3/10, 1:15 AM","!34b4071d","214","","","encrypted","4 / 4",""
"3/10, 1:16 AM","MT","0","5.75","-55","NODEINFO_APP","0 / 7","MeshTerminal (ke6uop)"
"3/10, 1:16 AM","ffa8","0","MQTT","","POSITION_APP","3 / 7","(38.286, -120.285) 1481m asl"
"3/10, 1:17 AM","!6983f450","0","","","POSITION_APP","6 / 6","(38.647, -121.222) 82m asl"
"3/10, 1:17 AM","Bee1","0","","","NODEINFO_APP","3 / 3","Bee1"
"3/10, 1:17 AM","!9e779118","0","","","POSITION_APP","4 / 4","(37.460, -122.133) 15m asl"
"3/10, 1:18 AM","0xFC to !9e779118","","","","TRACEROUTE","",""
"3/10, 1:18 AM","!34a5bb81","0","","","POSITION_APP","4 / 7","(37.461, -122.154) 4m asl"
"3/10, 1:18 AM","0xFC to !34a5bb81","","","","TRACEROUTE","",""
"3/10, 1:18 AM","8998","0","","","NODEINFO_APP","6 / 7","K6RPT"
"3/10, 1:19 AM","!9cdcebd0","0","","","TELEMETRY_APP","2 / 7","4.0V 85%"
"3/10, 1:19 AM","!34a5bb81","0","","","POSITION_APP","5 / 7","(37.462, -122.155) 5m asl"
"3/10, 1:20 AM","!9cdcebd0","0","","","TELEMETRY_APP","1 / 7",""
"3/10, 1:20 AM","!5aeeaad1","0","","","POSITION_APP","3 / 7","(37.932, -120.612) 300m asl"
"3/10, 1:20 AM","0xFC to !5aeeaad1","","","","TRACEROUTE","",""
"3/10, 1:20 AM","MP","0","","","TELEMETRY_APP","3 / 7","3.7V 51%"
"3/10, 1:21 AM","!a2eb8e58","0","","","TELEMETRY_APP","3 / 4","NaNV 101%"
"3/10, 1:21 AM","0xFC","0","","","TELEMETRY_APP","",""
"3/10, 1:21 AM","!34a5bb81","0","","","POSITION_APP","4 / 7","(37.461, -122.154) 17m asl"
"3/10, 1:22 AM","!b6231f42","10","","","encrypted","3 / 3",""
"3/10, 1:22 AM","A23G","0","MQTT","","POSITION_APP","3 / 5","(37.754, -122.413) 30m asl"
"3/10, 1:22 AM","0xFC to A23G","","","","TRACEROUTE","",""
"3/10, 1:24 AM","8b04","0","","","POSITION_APP","4 / 7","(37.932, -120.403) 474m asl"
"3/10, 1:24 AM","SLD1","0","","","TELEMETRY_APP","3 / 7","4.1V 96%"
"3/10, 1:24 AM","elxx","0","","","POSITION_APP","3 / 7","(37.985, -120.298) 691m asl"
"3/10, 1:25 AM","RIPR","0","","","TELEMETRY_APP","2 / 3","4.2V 97%"
"3/10, 1:25 AM","ffa8","0","MQTT","","TELEMETRY_APP","3 / 7","4.3V 101%"
"3/10, 1:25 AM","0xFC to ffa8","","","","TRACEROUTE","",""
"3/10, 1:26 AM","MT","0","6.25","-55","NODEINFO_APP","0 / 7","MeshTerminal (ke6uop)"
"3/10, 1:26 AM","!e618d2df","0","","","POSITION_APP","2 / 3","(37.722, -121.132) 0m asl"
"3/10, 1:27 AM","MP","0","","","NODEINFO_APP","6 / 7",""
"3/10, 1:28 AM","!79cfdddc","0","","","POSITION_APP","2 / 3","(37.513, -120.875) 40m asl"
"3/10, 1:28 AM","!e33132c0","144","","","encrypted","4 / 4",""
"3/10, 1:29 AM","8998","0","","","POSITION_APP","5 / 7",""
"3/10, 1:29 AM","0xFC to 8998","","","","TRACEROUTE","",""
"3/10, 1:30 AM","!43596d5c","0","","","POSITION_APP","3 / 3","(37.723, -121.923) 119m asl"
"3/10, 1:30 AM","P1NE","0","","","TELEMETRY_APP","1 / 5","4.1V 90%"
"3/10, 1:30 AM","MFMP","0","MQTT","","NODEINFO_APP","3 / 5","MFM Portable"
"3/10, 1:30 AM","0xFC to MFMP","","","","TRACEROUTE","",""
"3/10, 1:31 AM","tblu","0","","","NODEINFO_APP","2 / 5",""
"3/10, 1:31 AM","!a2e96750","82","","","encrypted","3 / 3",""
"3/10, 1:32 AM","!e618d2df","0","","","TELEMETRY_APP","3 / 3",""
"3/10, 1:33 AM","!c7181daf","0","","","POSITION_APP","4 / 7",""
"3/10, 1:33 AM","0xFC to !c7181daf","","","","TRACEROUTE","",""
"3/10, 1:33 AM","!b33da93d","175","","","encrypted","2 / 6",""
"3/10, 1:34 AM","!9cdcebd0","0","","","TELEMETRY_APP","2 / 7","4.0V 85%"
"3/10, 1:34 AM","MFMS","0","MQTT","","NODEINFO_APP","3 / 7","MFM Solar"
"3/10, 1:35 AM","!9cdcebd0","0","","","TELEMETRY_APP","1 / 7",""
"3/10, 1:35 AM","!e618d2df","0","","","TELEMETRY_APP","3 / 3",""
"3/10, 1:35 AM","BCN1","0","","","POSITION_APP","5 / 7",""
"3/10, 1:35 AM","0xFC to BCN1","","","","TRACEROUTE","",""
"3/10, 1:36 AM","MT","0","7","-56","NODEINFO_APP","0 / 7","MeshTerminal (ke6uop)"
"3/10, 1:36 AM","0xFC","0","","","TELEMETRY_APP","",""
"3/10, 1:37 AM","DVSC","0","","","NODEINFO_APP","4 / 7","DV T1000"
"3/10, 1:37 AM","0xFC to DVSC","","","","TRACEROUTE","",""
"3/10, 1:37 AM","Bee1","0","","","NODEINFO_APP","3 / 3","Bee1"
"3/10, 1:37 AM","!a9e00e2f","78","","","encrypted","1 / 3",""
"3/10, 1:38 AM","St35","0","","","POSITION_APP","5 / 7","(37.251, -121.818) 66m asl"
"3/10, 1:38 AM","0xFC to St35","","","","TRACEROUTE","",""
"3/10, 1:38 AM","!699c9e80","0","","","POSITION_APP","5 / 5","(36.831, -119.878) 111m asl"
"3/10, 1:38 AM","0xFC to !699c9e80","","","","TRACEROUTE","",""
"3/10, 1:38 AM","🧺","0","MQTT","","TELEMETRY_APP","3 / 3","4.1V 92%"
"3/10, 1:39 AM","8998","0","","","POSITION_APP","4 / 7","(37.254, -121.888) 55m asl"
"3/10, 1:39 AM","RM","0","","","POSITION_APP","4 / 6","(36.831, -119.826) 37m asl"
"3/10, 1:39 AM","0xFC to RM","","","","TRACEROUTE","",""
"3/10, 1:39 AM","SLD1","0","","","TELEMETRY_APP","3 / 7","4.4V 101%"
"3/10, 1:39 AM","enpl","0","","","POSITION_APP","2 / 7","(38.236, -120.342) 1148m asl"
"3/10, 1:40 AM","22b8","0","MQTT","","POSITION_APP","3 / 7","(38.293, -120.275) 1435m asl"
"3/10, 1:40 AM","0xFC to 22b8","","","","TRACEROUTE","",""
"3/10, 1:40 AM","22b8","0","MQTT","","TELEMETRY_APP","3 / 7","4.2V 100%"
"3/10, 1:40 AM","RIPR","0","","","TELEMETRY_APP","1 / 3","4.2V 97%"
"3/10, 1:41 AM","A23G","0","MQTT","","POSITION_APP","4 / 5","(37.754, -122.413) 30m asl"
"3/10, 1:41 AM","0xFC to A23G","","","","TRACEROUTE","",""
"3/10, 1:42 AM","🦝","0","","","TELEMETRY_APP","5 / 5","0.0V 101%"
"3/10, 1:42 AM","MFMP","0","MQTT","","POSITION_APP","3 / 5","(38.142, -120.403) 1029m asl"
"3/10, 1:46 AM","MT","0","6.25","-54","NODEINFO_APP","0 / 7","MeshTerminal (ke6uop)"
"3/10, 1:46 AM","!336780b0","0","MQTT","","POSITION_APP","6 / 7","(37.703, -122.441) 102m asl"
"3/10, 1:46 AM","0xFC to !336780b0","","","","TRACEROUTE","",""
"3/10, 1:46 AM","!7a423d5e","0","","","POSITION_APP","3 / 3","(38.194, -122.133) 3m asl"
"3/10, 1:49 AM","8b04","0","","","POSITION_APP","5 / 7",""
"3/10, 1:49 AM","!9cdcebd0","0","","","TELEMETRY_APP","2 / 7","4.0V 85%"
"3/10, 1:50 AM","!9cdcebd0","0","","","TELEMETRY_APP","2 / 7",""
"3/10, 1:50 AM","!5aeeaad1","0","","","POSITION_APP","3 / 7","(37.932, -120.612) 79m asl"
"3/10, 1:50 AM","0xFC to !5aeeaad1","","","","TRACEROUTE","",""
"3/10, 1:51 AM","!eb45d903","0","","","POSITION_APP","7 / 7","(37.985, -122.343) 19m asl"
"3/10, 1:51 AM","0xFC to !eb45d903","","","","TRACEROUTE","",""
"3/10, 1:51 AM","0xFC","0","","","TELEMETRY_APP","",""
"3/10, 1:52 AM","!43596d5c","0","","","POSITION_APP","3 / 3",""
"3/10, 1:52 AM","0xFC to !43596d5c","","","","TRACEROUTE","",""
"3/10, 1:52 AM","P1NE","0","","","TELEMETRY_APP","4 / 5",""
"3/10, 1:52 AM","MFMP","0","","","NODEINFO_APP","3 / 5",""
"3/10, 1:52 AM","0xFC to MFMP","","","","TRACEROUTE","",""
"3/10, 1:53 AM","!19ee65e1","0","","","TELEMETRY_APP","2 / 7","4.2V 98%"
"3/10, 1:53 AM","enpl","0","","","NODEINFO_APP","3 / 7","ERSN Pinebrook Lake"
"3/10, 1:54 AM","elxx","0","","","POSITION_APP","3 / 7","(37.985, -120.298) 691m asl"
"3/10, 1:55 AM","tblu","0","","","TELEMETRY_APP","1 / 5","3.7V 45%"
"3/10, 1:55 AM","AB01","0","","","TELEMETRY_APP","6 / 7","4.3V 100%"
"3/10, 1:56 AM","A23G","0","MQTT","","POSITION_APP","3 / 5","(37.754, -122.413) 30m asl"
"3/10, 1:56 AM","!e618d2df","0","","","TELEMETRY_APP","3 / 3",""
"3/10, 1:56 AM","MT","0","6.5","-55","NODEINFO_APP","0 / 7","MeshTerminal (ke6uop)"
"3/10, 1:56 AM","A23G","0","MQTT","","TELEMETRY_APP","3 / 5","4.2V 98%"
"3/10, 1:57 AM","A23G to MYR1","0","MQTT","","NODEINFO_APP","3 / 5","Alabama 23 Gateway"
"3/10, 1:57 AM","0xFC to A23G","","","","TRACEROUTE","",""
"3/10, 1:57 AM","GG01","0","","","POSITION_APP","1 / 5","(37.985, -120.403) 629m asl"
"3/10, 1:58 AM","MUHM","0","","","POSITION_APP","4 / 6","(37.985, -122.343) ?m asl"
"3/10, 1:58 AM","0xFC to MUHM","","","","TRACEROUTE","",""
"3/10, 1:58 AM","MFMQ","0","MQTT","","POSITION_APP","3 / 4","(38.142, -120.403) 1038m asl"
"3/10, 1:59 AM","MYR1","0","6.5","-55","POSITION_APP","","(37.705, -122.425) 85m asl"
"3/10, 1:59 AM","0xFC to MFMQ","","","","TRACEROUTE","",""
"3/10, 2:00 AM","8998","0","","","POSITION_APP","4 / 7",""
"3/10, 2:00 AM","0xFC to 8998","","","","TRACEROUTE","",""
"3/10, 2:00 AM","8c32","0","","","NODEINFO_APP","2 / 5","Pinebrook Kirt"
"3/10, 2:01 AM","!79cfdddc","0","","","POSITION_APP","2 / 3","(37.513, -120.875) 40m asl"
"3/10, 2:01 AM","2bef","0","MQTT","","POSITION_APP","3 / 3","(37.775, -122.395) 85m asl"
"3/10, 2:01 AM","SLD1","0","","","TELEMETRY_APP","4 / 7",""
"3/10, 2:02 AM","elxx","0","","","POSITION_APP","5 / 7","(37.985, -120.298) 691m asl"
"3/10, 2:02 AM","P2NE","0","MQTT","","POSITION_APP","4 / 5","(38.235, -120.339) 1187m asl"
"3/10, 2:02 AM","0xFC to P2NE","","","","TRACEROUTE","",""
"3/10, 2:02 AM","!ac259c2d","0","MQTT","","POSITION_APP","7 / 7","(37.775, -122.447) 157m asl"
"3/10, 2:02 AM","P2NE to 0xFC","0","","","TRACEROUTE_APP","4 / 4","0xFC -> MT -> enrr -> P2NE"
"3/10, 2:04 AM","!6983f450","0","","","POSITION_APP","6 / 6","(38.647, -121.222) 82m asl"
"3/10, 2:04 AM","0xFC to !6983f450","","","","TRACEROUTE","",""
"3/10, 2:04 AM","8c32","0","","","TELEMETRY_APP","2 / 5","4.1V 90%"
"3/10, 2:05 AM","elxx","0","","","NODEINFO_APP","2 / 7","GG_crumpled.01"
"3/10, 2:05 AM","8b04","0","","","POSITION_APP","5 / 7","(37.932, -120.403) 474m asl"
"3/10, 2:06 AM","MT","0","7","-56","NODEINFO_APP","0 / 7","MeshTerminal (ke6uop)"
"3/10, 2:06 AM","0xFC","0","","","TELEMETRY_APP","",""
"3/10, 2:06 AM","8998","0","","","POSITION_APP","5 / 7","(37.254, -121.888) 55m asl"
"3/10, 2:07 AM","elxx","0","","","POSITION_APP","4 / 7",""
"3/10, 2:07 AM","RIPR","0","","","TELEMETRY_APP","3 / 3","4.2V 97%"
"3/10, 2:08 AM","tblu","0","","","TELEMETRY_APP","3 / 5",""
"3/10, 2:08 AM","!f7fb4242","0","","","POSITION_APP","7 / 7","(38.778, -123.018) 106m asl"
"3/10, 2:08 AM","0xFC to !f7fb4242","","","","TRACEROUTE","",""
"3/10, 2:08 AM","!336780b0","0","","","TELEMETRY_APP","4 / 7","3.8V 65%"
"3/10, 2:08 AM","AB01","0","","","TELEMETRY_APP","6 / 7",""
"3/10, 2:09 AM","0xFC to !336780b0","","","","TRACEROUTE","",""
"3/10, 2:09 AM","!43b63f44","0","","","TELEMETRY_APP","5 / 5","4.2V 101%"
"3/10, 2:09 AM","0xFC to !43b63f44","","","","TRACEROUTE","",""
"3/10, 2:09 AM","MFMQ","0","","","POSITION_APP","3 / 4",""
"3/10, 2:10 AM","Blbo","0","","","POSITION_APP","4 / 4","(36.861, -119.740) 118m asl"
"3/10, 2:10 AM","0xFC to Blbo","","","","TRACEROUTE","",""
"3/10, 2:10 AM","!e618d2df","0","","","POSITION_APP","3 / 3","(37.722, -121.132) 0m asl"
"3/10, 2:11 AM","!336780b0","0","MQTT","","POSITION_APP","6 / 7","(37.703, -122.441) 81m asl"
"3/10, 2:11 AM","8c32","0","","","NODEINFO_APP","5 / 5",""
"3/10, 2:11 AM","🌋","0","","","TELEMETRY_APP","1 / 3",""
"3/10, 2:11 AM","!79cfdddc","0","","","POSITION_APP","3 / 3",""
"3/10, 2:11 AM","frsh","0","","","POSITION_APP","3 / 3","(38.981, -122.762) 562m asl"
"3/10, 2:12 AM","A23G","0","MQTT","","POSITION_APP","3 / 5","(37.754, -122.413) 30m asl"
"3/10, 2:12 AM","0xFC to A23G","","","","TRACEROUTE","",""
"3/10, 2:12 AM","!e618d2df","0","","","TELEMETRY_APP","3 / 3",""
"3/10, 2:12 AM","!e618d2df","0","","","TELEMETRY_APP","3 / 3","4.1V 94%"
"3/10, 2:13 AM","MUHM","0","","","POSITION_APP","4 / 6","(37.985, -122.343) ?m asl"
"3/10, 2:13 AM","!b33da93d","175","","","encrypted","3 / 6",""
"3/10, 2:14 AM","!69852c78","0","","","POSITION_APP","2 / 7","(37.775, -121.242) 11m asl"
"3/10, 2:16 AM","!79cfdddc","0","","","POSITION_APP","3 / 3","(37.513, -120.875) 40m asl"
"3/10, 2:16 AM","MT","0","7.5","-55","NODEINFO_APP","0 / 7","MeshTerminal (ke6uop)"
"3/10, 2:16 AM","ffa8","0","MQTT","","POSITION_APP","3 / 7","(38.286, -120.285) 1494m asl"
"3/10, 2:16 AM","0xFC to ffa8","","","","TRACEROUTE","",""
"3/10, 2:16 AM","22b8","0","MQTT","","TELEMETRY_APP","3 / 7","4.2V 100%"
"3/10, 2:16 AM","0xFC to 22b8","","","","TRACEROUTE","",""
"3/10, 2:17 AM","DOME","0","MQTT","","NODEINFO_APP","3 / 7","DOMEnet mesh.ersn.net"
"3/10, 2:17 AM","0xFC to DOME","","","","TRACEROUTE","",""
"3/10, 2:18 AM","ffa8","0","MQTT","","NODEINFO_APP","3 / 7","DOMEnet bayme.sh"
"3/10, 2:18 AM","DBLF","0","","","TELEMETRY_APP","2 / 3",""
"3/10, 2:18 AM","!5aeeaad1","0","","","POSITION_APP","3 / 7","(37.932, -120.612) 280m asl"
"3/10, 2:18 AM","0xFC to !5aeeaad1","","","","TRACEROUTE","",""
"3/10, 2:19 AM","!5aeeaad1 to 0xFC","0","","","TRACEROUTE_APP","3 / 6","0xFC -> MT -> enrr -> tblu -> !a5665697 -> !5aeeaad1"
"3/10, 2:19 AM","!336780b0","0","","","TELEMETRY_APP","6 / 7",""
"3/10, 2:19 AM","!43b63f44","0","","","TELEMETRY_APP","5 / 5",""
"3/10, 2:19 AM","SLD1","0","","","TELEMETRY_APP","5 / 7","4.3V 101%"
"3/10, 2:19 AM","MYR1 to !fc5336de","0","-13.5","-124","NODEINFO_APP","","Enorym_346c"
"3/10, 2:20 AM","!9cdcebd0","0","","","TELEMETRY_APP","2 / 7",""
"3/10, 2:20 AM","8b04","0","","","POSITION_APP","4 / 7","(37.932, -120.403) 474m asl"
"3/10, 2:21 AM","0xFC","0","","","TELEMETRY_APP","",""
"3/10, 2:22 AM","LBLB","0","","","NODEINFO_APP","5 / 5","ElembeMesh: Primary"
"3/10, 2:23 AM","WB6T","0","","","POSITION_APP","1 / 3","(38.137, -121.285) 15m asl"
"3/10, 2:23 AM","BIC","0","","","POSITION_APP","3 / 3","(38.037, -121.661) -6m asl"
"3/10, 2:23 AM","0xFC to BIC","","","","TRACEROUTE","",""
"3/10, 2:23 AM","BIC to 0xFC","0","","","TRACEROUTE_APP","3 / 5","0xFC -> MT -> tblu -> !a9e00e2f -> !5d180c7a -> DBLF -> BIC"
"3/10, 2:24 AM","GG01","0","","","POSITION_APP","1 / 5","(37.985, -120.403) 629m asl"
